"bird_id","status","sex","colony_coord","date_time","X","Y"
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:11:54 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:13:54 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:15:48 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:17:45 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:19:46 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:21:44 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:23:44 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:25:42 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:27:41 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:29:46 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:31:45 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:33:39 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:35:40 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:37:46 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:39:47 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:41:39 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:43:45 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:45:46 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:47:40 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:49:37 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:51:35 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:53:37 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:55:34 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:57:40 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 08:59:35 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:01:31 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:03:33 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:05:33 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:07:31 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:10:45 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:12:44 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:14:43 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:16:40 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:18:39 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:20:38 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:22:39 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:24:36 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:26:34 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:28:36 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:30:36 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:32:35 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:34:39 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:36:32 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:38:33 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:40:16 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:42:23 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:44:20 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:46:13 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:48:12 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 09:50:10 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 10:28:33 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 10:43:58 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 10:46:04 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 10:47:59 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 10:49:56 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 10:52:03 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 10:53:55 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 10:55:54 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 10:57:52 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 10:59:51 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:01:53 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:03:58 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:05:58 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:07:56 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:09:41 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:11:47 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:13:40 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:15:37 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:17:38 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:19:37 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:21:34 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:23:40 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:25:32 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:27:32 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:29:30 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:31:32 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:33:29 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:35:29 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:37:27 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:39:54 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:41:53 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:43:52 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:45:52 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:47:50 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:49:49 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:51:49 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:56:32 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 11:58:30 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 12:00:30 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 12:02:29 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 12:07:38 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 12:09:28 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 12:11:26 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 12:13:25 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 12:15:24 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 12:17:23 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 12:19:23 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 12:21:24 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 12:23:24 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 12:25:20 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 12:27:20 UTC",0,0
"KB_38","unusable","Male",c(-68.068935, -67.570716),"2022-12-31 12:29:18 UTC",0,0
